"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"66259",482.241386113923,2.97096934217167,0.235008196269144,12.6419818088777,1.23891343660458e-36,1.03101771846215e-34
"66256",4398.20492714887,-3.17556547076077,0.25219252397006,-12.5918303237957,2.34179520798812e-36,1.93701945446193e-34
"78339",2730.81037440272,-2.76816831246444,0.220104456129444,-12.5766118557658,2.83949125908208e-36,2.33454076529833e-34
"252973",2013.91263503268,1.45991287400275,0.116269530054517,12.5562808529304,3.67190781826203e-36,3.00085017387067e-34
"20807",4074.78905072494,2.26448876048105,0.180865111157784,12.5203182967972,5.78028800173625e-36,4.69579587188669e-34
"53318",6277.80449942357,8.24755005823174,0.658886269255925,12.5174107324252,5.99593832554759e-36,4.84216368444222e-34
"13032",1414.3894713157,-3.52636432654771,0.282263077871881,-12.493183143664,8.13331713319211e-36,6.52961836669446e-34
"27377",2203.55375482386,-1.0130241453579,0.0810956381469585,-12.4917217313481,8.2841247780965e-36,6.61179736675211e-34
"20402",4049.70956095021,-1.23040318952488,0.0985084321150676,-12.4903337014607,8.42993167590353e-36,6.68104145985146e-34
"56041",2720.46141976322,-1.54040313980899,0.123331233582929,-12.4899678293837,8.46878789972379e-36,6.68104145985146e-34
"20788",5755.48094633912,1.6053062348787,0.128557490496242,12.4870688489802,8.78302261078025e-36,6.88912026390396e-34
"227197",1484.17969642359,-1.06432149677753,0.0854909374462711,-12.4495242252599,1.40681274037206e-35,1.09715315889131e-33
"93734",118.909482799561,-3.32662368611789,0.267762531938093,-12.4237833502673,1.94157762352958e-35,1.50560519351885e-33
"224090",357.178774872346,-3.51711199062881,0.283142532517726,-12.4217013931265,1.99277861829729e-35,1.53657867697861e-33
"93692",1613.95682925598,-3.60648912123148,0.291044489518806,-12.3915389265545,2.90416168483888e-35,2.21625286533751e-33
"630499",654.412592108866,-2.60454399168489,0.210188488485888,-12.3914682980356,2.90672085943299e-35,2.21625286533751e-33
"225115",5424.42677833289,4.21970569868833,0.341587068026196,12.3532360960595,4.67906769898769e-35,3.54777310865466e-33
"20832",3568.90661455114,-3.82850477542949,0.31000753423967,-12.3497152571448,4.8884137810266e-35,3.68602603775972e-33
"21982",2897.57952004631,-3.34005878649541,0.27103697320301,-12.323258878757,6.78940904946115e-35,5.09131069818933e-33
"100529082",204.14728562922,-4.64487315479016,0.377099060610059,-12.3173819295011,7.30267506446838e-35,5.44627919562101e-33
"66251",1206.68522909863,-2.2856650720282,0.185672950232856,-12.3101672546362,7.98575257710219e-35,5.9233451724071e-33
"70231",2892.74499823451,-1.54918698536248,0.125867267169054,-12.3081005904557,8.19286474631916e-35,6.03399573341667e-33
