"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043457","regulation of cellular respiration","26/5953","57/28928",0.456140350877193,2.21656779273903,4.67987990476116,1.87737700372077e-05,8.79033531648699e-05,3.51053658949944e-05,"11651/68077/12866/70556/108037/63873/66148/72759/23961/114643/105675/11666/56312/22040/13603/21926/58805/207728/72170/18706/242700/68943/12865/17869/11639/66972",26
"GO:0060251","regulation of glial cell proliferation","26/5953","57/28928",0.456140350877193,2.21656779273903,4.67987990476116,1.87737700372077e-05,8.79033531648699e-05,3.51053658949944e-05,"13555/269951/18858/211323/22059/16000/20481/22352/13649/18755/22341/18016/21926/21752/76893/19242/216869/20666/18208/16193/14580/14102/14254/20539/17869/20238",26
"GO:0097720","calcineurin-mediated signaling","26/5953","57/28928",0.456140350877193,2.21656779273903,4.67987990476116,1.87737700372077e-05,8.79033531648699e-05,3.51053658949944e-05,"18019/14200/381290/26558/109305/30937/211323/110891/54720/16000/20544/230775/67808/18018/211482/73181/21926/23991/54446/234779/13867/26557/19122/238161/76469/100072",26
"GO:0007006","mitochondrial membrane organization","43/5953","114/28928",0.37719298245614,1.83293105938035,4.53577586405306,1.8948587931952e-05,8.85945105533406e-05,3.53813887330286e-05,"69597/93734/12043/114896/68653/56384/68099/11740/66271/67900/12125/15277/76614/103172/53333/216001/22059/56322/20544/68316/75712/66525/30055/51800/105675/28185/56462/11739/69089/230935/224904/67067/73689/12799/68943/26889/14049/74919/12122/12322/17869/14371/21648",43
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","43/5953","114/28928",0.37719298245614,1.83293105938035,4.53577586405306,1.8948587931952e-05,8.85945105533406e-05,3.53813887330286e-05,"68428/12505/12043/13836/12189/13555/20656/68048/55948/12125/237877/11920/17829/27280/22059/19367/22038/67991/51800/22590/56312/22061/73181/21926/29813/20583/20613/18970/67941/72565/15248/19777/12575/12371/12759/12190/69076/12925/93759/12045/12778/12122/17869",43
"GO:0030509","BMP signaling pathway","59/5953","172/28928",0.343023255813953,1.66688673680263,4.46523114393807,1.90260598274666e-05,8.88929179743831e-05,3.55005616806388e-05,"18569/21419/12389/69121/17129/12393/74048/11350/71753/50766/20660/26564/17965/244058/14313/56213/22057/17131/20481/268935/14563/16400/110542/14362/14118/69640/16202/17125/20319/11477/13207/71973/14314/20289/17130/13805/19664/83554/19016/12168/94187/20666/68526/68010/12162/12161/13393/65960/16542/21814/240725/12562/14734/12159/333088/18121/68799/12667/13653",59
"GO:0018958","phenol-containing compound metabolic process","50/5953","139/28928",0.359712230215827,1.74798511602275,4.49965218966772,1.90446699717677e-05,8.89160828144253e-05,3.55098128656767e-05,"11941/12043/213696/17161/56448/54381/13617/83429/20502/20845/14555/21990/56695/72993/12560/73822/13603/13202/109731/18227/71816/114479/72433/20887/19699/12705/237940/20510/18160/214593/59012/17993/13819/268860/67903/17069/20431/67847/218476/12971/108115/26570/18574/22063/24136/109648/14085/17918/50873/208890",50
"GO:0006851","mitochondrial calcium ion transmembrane transport","15/5953","25/28928",0.6,2.91563917352595,4.87757696969121,1.92875671174717e-05,8.99856193668288e-05,3.59369464238218e-05,"69597/11651/56384/17341/15526/68514/270035/216001/76137/78506/69029/215999/16438/170756/66972",15
"GO:0002313","mature B cell differentiation involved in immune response","19/5953","36/28928",0.527777777777778,2.56468260634227,4.78168079566265,1.93690491005576e-05,9.01719919885142e-05,3.60113767935576e-05,"22433/11486/18605/20442/80859/12557/13388/16852/16431/75974/234779/21929/15900/12053/56048/19229/16193/210293/17305",19
"GO:0061842","microtubule organizing center localization","19/5953","36/28928",0.527777777777778,2.56468260634227,4.78168079566265,1.93690491005576e-05,9.01719919885142e-05,3.60113767935576e-05,"20878/18080/227695/218977/56150/234663/55978/12316/319565/76895/64009/93742/545428/223697/20358/18845/76123/83431/71177",19
"GO:0090317","negative regulation of intracellular protein transport","19/5953","36/28928",0.527777777777778,2.56468260634227,4.78168079566265,1.93690491005576e-05,9.01719919885142e-05,3.60113767935576e-05,"231070/16543/70377/67890/22213/19335/12491/12021/75744/18767/241639/19387/11815/216440/11640/11600/20684/226418/116891",19
"GO:0014902","myotube differentiation","53/5953","150/28928",0.353333333333333,1.71698751329862,4.48145249098638,1.94506056551355e-05,9.04869961656412e-05,3.61371778750676e-05,"18019/13400/12043/22433/17387/14775/259300/319757/17341/12064/18810/12520/18858/79362/75805/67374/16190/329828/14256/54720/16000/11459/193385/666794/12334/20481/103806/234839/22439/105675/20661/23886/16412/12833/18133/56190/208727/235130/67220/19221/14251/12633/17886/12362/26556/232174/54140/72330/20866/30963/15945/17869/50770",53
"GO:0006687","glycosphingolipid metabolic process","25/5953","54/28928",0.462962962962963,2.24972158451077,4.67895160950524,1.9711475772198e-05,9.16351475405605e-05,3.65957073016275e-05,"14345/15212/22234/68059/14667/14466/320910/20448/12916/20442/15211/18010/215493/56375/20447/20444/56386/76524/16590/14348/27419/14421/239559/54218/20452",25
"GO:0002028","regulation of sodium ion transport","36/5953","90/28928",0.4,1.9437594490173,4.5644859843294,2.01264844302132e-05,9.34977126205269e-05,3.73395472836225e-05,"13400/11651/14825/18795/381290/69847/11735/20393/11936/26941/83997/20277/20544/17178/16535/23797/53416/23967/12805/246198/80297/20541/17999/11928/75607/11555/11603/11931/215748/57816/76560/20271/20266/14168/67149/18301",36
"GO:0000266","mitochondrial fission","24/5953","51/28928",0.470588235294118,2.2867758223733,4.68170260771759,2.04802087505735e-05,9.50731287188064e-05,3.79687105245655e-05,"56749/19017/20878/67900/68166/66196/14245/13179/70435/72542/223601/72759/114874/215999/17762/19016/20847/72930/70383/16542/66437/54396/68943/50873",24
"GO:0032438","melanosome organization","20/5953","39/28928",0.512820512820513,2.49199929361193,4.74598701471603,2.04965428336104e-05,9.50811848114706e-05,3.79719278316474e-05,"74104/56175/55946/20615/11764/252903/11769/11776/11777/11816/72433/67844/16553/226422/18457/110380/20431/73689/108012/24136",20
"GO:0031623","receptor internalization","57/5953","165/28928",0.345454545454545,1.67870134233312,4.45036333196102,2.06635230251756e-05,9.57875626070953e-05,3.8254029140445e-05,"13645/13132/30878/54189/233489/16416/12306/22042/12512/12389/106572/55946/14745/18693/12520/217835/13385/21912/11820/234729/232227/211323/232910/12491/13642/11535/26365/17246/51801/93742/11772/16412/50791/11600/110355/14772/11838/215114/16971/64383/69727/26367/56149/234779/52906/216869/17999/96935/20963/14251/227700/14265/20339/12778/23796/15114/75659",57
"GO:0009191","ribonucleoside diphosphate catabolic process","46/5953","125/28928",0.368,1.78825869309592,4.495694507529,2.07305868607002e-05,9.60300940424896e-05,3.83508872746801e-05,"18641/19017/12499/433182/105787/13806/72141/21428/12495/15277/18655/18605/11820/235344/108079/110119/56421/14555/74246/16000/11676/93685/16889/21991/23959/56312/67464/22040/12833/18648/58805/12496/54403/216805/53893/208727/18640/13808/56490/209692/11717/18639/16548/17869/72175/170768",46
"GO:0048332","mesoderm morphogenesis","33/5953","80/28928",0.4125,2.00450193179909,4.57962369918782,2.0769464787643e-05,9.60916304506768e-05,3.83754626526093e-05,"16398/20807/16416/14182/13836/21386/16400/14609/18016/16412/17125/20319/22411/11477/11426/20613/20289/19084/24075/12168/16323/12162/230793/65960/241226/18124/226352/21415/12159/50493/18121/192897/12667",33
"GO:0006613","cotranslational protein targeting to membrane","13/5953","20/28928",0.65,3.15860910465312,4.91554706108377,2.08220065589434e-05,9.60916304506768e-05,3.83754626526093e-05,"67398/53421/20818/66384/217337/140740/66212/72265/27058/24067/67437/100101806/66661",13
"GO:0051383","kinetochore organization","13/5953","20/28928",0.65,3.15860910465312,4.91554706108377,2.08220065589434e-05,9.60916304506768e-05,3.83754626526093e-05,"208628/66977/14211/12615/229841/26886/218977/67052/67139/60411/20892/66311/320394",13
"GO:0032060","bleb assembly","10/5953","13/28928",0.769230769230769,3.73799894041789,5.02614753616365,2.08471478315379e-05,9.60916304506768e-05,3.83754626526093e-05,"105722/13731/14745/18858/68743/13730/11758/107589/13732/19877",10
"GO:0060601","lateral sprouting from an epithelium","10/5953","13/28928",0.769230769230769,3.73799894041789,5.02614753616365,2.08471478315379e-05,9.60916304506768e-05,3.83754626526093e-05,"14183/11835/14633/22061/93840/12614/12162/240725/12159/18121",10
"GO:1905048","regulation of metallopeptidase activity","10/5953","13/28928",0.769230769230769,3.73799894041789,5.02614753616365,2.08471478315379e-05,9.60916304506768e-05,3.83754626526093e-05,"21857/217344/12740/53614/21858/12739/69216/21859/17196/69538",10
"GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway","10/5953","13/28928",0.769230769230769,3.73799894041789,5.02614753616365,2.08471478315379e-05,9.60916304506768e-05,3.83754626526093e-05,"13132/11350/70122/93960/74025/11352/59036/69217/140577/14734",10
"GO:0071675","regulation of mononuclear cell migration","54/5953","154/28928",0.350649350649351,1.70394497154114,4.45852114663431,2.08930146335223e-05,9.62349393975465e-05,3.84326949746398e-05,"14456/338366/105722/11651/16416/17387/20312/68585/71785/18795/12520/20868/67374/11820/11350/19141/17470/16859/12261/21825/380916/12798/17965/118453/63873/193385/15289/216892/20297/14747/11815/18829/20306/27226/17698/57266/53416/11501/18133/76088/17242/11352/109934/18003/14082/20296/19229/230979/71660/20563/15945/170756/171486/66166",54
"GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","23/5953","48/28928",0.479166666666667,2.32846183996864,4.68881380570909,2.1016431110794e-05,9.67349935156195e-05,3.86323981958505e-05,"320844/105827/16402/58235/16859/84004/12558/329628/13052/545370/16852/58998/23964/52118/71740/233651/330814/22329/224024/380713/20339/94332/20344",23
"GO:0045103","intermediate filament-based process","38/5953","97/28928",0.391752577319588,1.90368193460457,4.53798957191725,2.10525562079165e-05,9.68328379817514e-05,3.86714736765995e-05,"16688/109620/18810/223650/18772/99681/16666/233335/432987/30931/16687/20655/110596/94179/74127/406223/67451/16665/22352/16664/16667/110308/68828/110157/11426/13518/68239/16660/14580/73737/26889/83431/19041/16668/107656/12075/14027/13346",38
"GO:0043001","Golgi to plasma membrane protein transport","21/5953","42/28928",0.5,2.42969931127163,4.71973406384576,2.11008294566736e-05,9.69179846624224e-05,3.87054781288994e-05,"67378/22318/106572/11735/235574/52028/215445/213760/53330/226791/229593/11426/66629/12752/53620/16553/226744/260302/19376/20742/16668",21
"GO:0071711","basement membrane organization","21/5953","42/28928",0.5,2.42969931127163,4.71973406384576,2.11008294566736e-05,9.69179846624224e-05,3.87054781288994e-05,"12389/18858/16779/69675/26433/76707/241639/226519/16412/208177/12826/545370/12833/57764/13138/17385/16777/16772/16780/14453/399558",21
"GO:0002335","mature B cell differentiation","22/5953","45/28928",0.488888888888889,2.37570599324337,4.70113383433992,2.12487677985418e-05,9.74600173745793e-05,3.89219460564839e-05,"22433/11486/18605/20442/102545/80859/13482/12557/13388/18018/16852/16431/75974/234779/21929/15900/12053/56048/19229/16193/210293/17305",22
"GO:0043038","amino acid activation","22/5953","45/28928",0.488888888888889,2.37570599324337,4.70113383433992,2.12487677985418e-05,9.74600173745793e-05,3.89219460564839e-05,"104458/107508/272396/105148/70223/70120/15115/22321/216443/353172/23874/384281/76563/69684/212679/244141/97541/20226/107271/67417/71984/229487",22
"GO:0030216","keratinocyte differentiation","58/5953","169/28928",0.343195266272189,1.66772260418644,4.43143536700893,2.19044638977452e-05,0.000100265864259182,4.00424980944085e-05,"19224/252973/16688/22234/13836/11886/22337/109620/18810/18103/12367/21816/18772/55948/16666/50523/432987/16687/56338/19878/67694/80859/72333/195733/74127/19143/404634/54139/406223/19225/74155/235505/16664/16667/110308/18755/12560/231580/22061/13603/19877/66705/18991/19664/22088/12192/21420/22601/12575/12633/16939/232174/71913/214922/19041/320051/58208/14027",58
"GO:0046660","female sex differentiation","58/5953","169/28928",0.343195266272189,1.66772260418644,4.43143536700893,2.19044638977452e-05,0.000100265864259182,4.00424980944085e-05,"13667/12043/20850/17387/244891/12367/94109/17311/14087/224045/13134/230103/20655/15926/20851/11920/21386/16322/12385/71371/22174/14313/13874/236899/18673/110542/26362/19288/11504/56312/12394/20564/22061/11600/110355/11819/20397/16866/11622/19275/216869/16323/16590/18667/93757/17886/12190/217715/11606/16542/93759/238871/99929/12159/17390/13982/14453/14178",58
"GO:0007528","neuromuscular junction development","29/5953","67/28928",0.432835820895522,2.10332179184708,4.60230916020696,2.19066981177362e-05,0.000100265864259182,4.00424980944085e-05,"21923/69597/14183/18858/11735/55983/245522/16779/11820/83945/12830/19024/20411/22249/268566/12826/14272/67830/12298/22342/66725/80297/19242/17999/11603/228357/231134/16523/14371",29
"GO:0014032","neural crest cell development","35/5953","87/28928",0.402298850574713,1.95493048033349,4.54065080206809,2.25557972605354e-05,0.000103164260925469,4.12000111108686e-05,"23790/20351/68675/319757/17311/13641/20350/13617/20361/20348/12558/16449/20354/214968/20356/14275/20360/13614/231858/11477/20583/12631/98711/20681/18187/20358/18188/12162/13618/243574/16776/24136/12159/218877/14268",35
"GO:0007548","sex differentiation","110/5953","372/28928",0.295698924731183,1.43691894752623,4.31733293713435,2.26365413849628e-05,0.00010346090809843,4.13184810801427e-05,"13667/12488/53381/12043/20850/17387/11490/244891/237911/213081/12367/94109/11421/17311/12804/17129/14087/11835/224045/13134/67231/12402/12125/230103/20655/15926/20133/20851/13498/16410/11920/65247/21386/16322/26564/18514/20845/19247/20719/68328/192176/12385/71371/22174/12316/14313/100503724/13874/21414/236899/18673/51800/110542/26362/142980/19288/319448/14609/11504/56312/12394/20564/20319/22061/11600/19401/23967/77595/13078/110355/11819/18763/98711/20681/20289/20397/16866/11622/19275/14766/216869/16323/16590/18667/12161/93757/17886/12190/217715/11606/17977/57816/16542/27356/15894/108829/93759/18671/238871/99929/12159/12124/17390/13982/104271/280668/14453/12443/74754/14178",110
"GO:1904377","positive regulation of protein localization to cell periphery","32/5953","77/28928",0.415584415584416,2.01949033664135,4.55973832342802,2.30171347905914e-05,0.000105126647188725,4.19837160017357e-05,"208643/11651/13836/20909/381290/18772/74053/217154/235574/56294/53328/17919/20411/13649/16400/16412/67830/21926/16971/12752/23991/72433/230500/13844/19122/226744/269587/13822/72293/76123/20742/17918",32
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","63/5953","188/28928",0.335106382978723,1.62841549585226,4.40021915606822,2.32029600258833e-05,0.000105901106270903,4.22930064721408e-05,"16179/110829/20312/14252/22042/326623/12389/14745/14063/257632/235574/18754/11350/13617/71481/17002/21899/16475/104721/66597/319236/18760/105844/18226/192176/20198/12491/23947/170720/18829/29820/142980/21898/67313/12370/65099/16202/13614/21926/22196/54446/22033/117149/192656/11352/67525/14082/67245/14251/22034/211550/12362/11606/13618/24108/68943/69601/667823/50873/19766/268749/68075/107869",63
"GO:0016311","dephosphorylation","74/5953","230/28928",0.321739130434783,1.56345868725305,4.36708917827104,2.35870934549036e-05,0.000107578949349991,4.29630752816356e-05,"19270/64436/72102/12530/12043/67603/71910/242083/80281/19283/103199/71887/12532/63953/14208/20975/50773/16330/56294/19249/67916/218232/12234/231637/72542/381511/104831/19247/76987/209039/219135/72391/56318/17931/229776/19250/19054/66525/19253/194126/76429/80280/17260/72685/19260/19273/19280/19274/68606/14756/19877/21926/26932/219024/234515/19045/74411/320024/114249/13850/170835/235584/170826/19062/13537/19777/66461/14050/218294/14049/19263/70686/13924/19267",74
"GO:0046031","ADP metabolic process","45/5953","122/28928",0.368852459016393,1.79240113126595,4.46452647888615,2.37052739170447e-05,0.000107998351347871,4.31305690126774e-05,"18641/19017/433182/105787/13806/72141/21428/12495/15277/18655/18605/11820/11637/235344/108079/110119/56421/14555/74246/16000/11676/16889/21991/23959/56312/22040/12833/18648/11636/58805/56248/54403/216805/208727/18640/13808/56490/209692/11717/18639/16548/17869/11639/72175/170768",45
"GO:0032655","regulation of interleukin-12 production","28/5953","64/28928",0.4375,2.12598689736267,4.59025640158081,2.37438384979319e-05,0.000107998351347871,4.31305690126774e-05,"18795/257632/15510/83430/12261/21825/21899/12491/108655/15289/14991/14747/142980/21898/17242/234779/117149/18033/216869/24088/15900/20963/22034/16170/16453/54445/19094/21950",28
"GO:0046622","positive regulation of organ growth","28/5953","64/28928",0.4375,2.12598689736267,4.59025640158081,2.37438384979319e-05,0.000107998351347871,4.31305690126774e-05,"100705/28146/11651/12534/14182/14183/268697/319757/17967/19130/110196/211323/16000/14815/17260/21385/12444/16196/13614/11739/19664/22601/11606/238161/21814/93759/16002/14632",28
"GO:0072028","nephron morphogenesis","37/5953","94/28928",0.393617021276596,1.91274201100107,4.51181619871204,2.37453768048751e-05,0.000107998351347871,4.31305690126774e-05,"12505/12043/16372/319757/14164/69847/21853/83429/67087/14634/18514/18654/22420/329628/74533/16371/16202/22411/23967/18763/20681/18764/233651/12705/100503085/15213/114249/12162/11606/16776/94275/14734/66398/12159/17869/18121/16878",37
"GO:1903305","regulation of regulated secretory pathway","56/5953","162/28928",0.345679012345679,1.67979211643471,4.4165766495727,2.3783268873949e-05,0.000108095205984668,4.31692491919991e-05,"13447/67474/18750/20909/22318/26431/20910/14159/20615/14063/18752/14299/19339/16190/16859/380714/171580/60510/28040/109905/213760/109880/19204/11938/59033/11891/22249/26365/100503659/16510/67808/15552/14678/56807/75209/12298/54525/19340/14389/66725/12289/72194/109934/20963/319508/18645/12291/14265/378460/109648/12286/14191/229521/20981/78808/18166",56
"GO:0030970","retrograde protein transport, ER to cytosol","16/5953","28/28928",0.571428571428571,2.77679921288186,4.78806818597173,2.38572029144019e-05,0.000108204709318593,4.3212980795695e-05,"109815/66212/70377/108687/14950/22213/11993/76867/67819/75744/68366/216440/74126/226418/116891/217365",16
"GO:1903513","endoplasmic reticulum to cytosol transport","16/5953","28/28928",0.571428571428571,2.77679921288186,4.78806818597173,2.38572029144019e-05,0.000108204709318593,4.3212980795695e-05,"109815/66212/70377/108687/14950/22213/11993/76867/67819/75744/68366/216440/74126/226418/116891/217365",16
"GO:2000647","negative regulation of stem cell proliferation","16/5953","28/28928",0.571428571428571,2.77679921288186,4.78806818597173,2.38572029144019e-05,0.000108204709318593,4.3212980795695e-05,"19411/55948/218772/14634/22059/54139/241639/235505/18426/18018/21807/22411/20583/19664/18952/14114",16
"GO:0042471","ear morphogenesis","53/5953","151/28928",0.350993377483444,1.70561673506485,4.42513441082169,2.40252420604996e-05,0.00010889102403621,4.34870696491188e-05,"11941/110253/12814/14623/231070/14182/14183/213081/100503041/18605/20655/13617/14633/21386/26564/72747/26941/193385/14451/16535/13388/73750/14365/21385/13614/23967/71461/70129/216560/57265/224796/109934/110935/20692/13844/24064/27419/93840/12614/18208/97031/17910/14233/18933/56847/241226/21417/110796/18124/68588/17869/18121/320398",53
"GO:0099515","actin filament-based transport","9/5953","11/28928",0.818181818181818,3.97587160026266,5.02488113585979,2.40761093860558e-05,0.000109045688756176,4.35488370492232e-05,"66196/60595/17919/319565/208943/223697/214459/245049/17918",9
"GO:0048525","negative regulation of viral process","43/5953","115/28928",0.373913043478261,1.81699252842922,4.46852965500818,2.42859963577549e-05,0.000109919870936802,4.38979532570224e-05,"54198/107373/19720/80876/23962/57444/20817/19130/66141/17002/227753/66597/319236/23947/228607/22038/23961/114643/19288/24014/58185/17858/12914/21926/20684/66949/69097/67525/74735/71586/12265/246728/19062/17069/67246/68713/192231/100504287/69550/74488/667823/15950/14114",43
"GO:0021675","nerve development","41/5953","108/28928",0.37962962962963,1.84477169929883,4.47709309132798,2.45381024960555e-05,0.000110983792747784,4.43228444939716e-05,"69597/12064/78286/103889/66271/14745/15410/18752/230103/20350/13617/230857/18846/14634/54670/22249/18164/110532/13838/18049/16202/13614/78405/27060/13138/18187/13867/18844/14184/13844/22329/27419/18188/13654/14421/243743/20273/240725/77018/12778/72043",41
"GO:0007041","lysosomal transport","48/5953","133/28928",0.360902255639098,1.75376792392539,4.43503253880175,2.50543413521757e-05,0.00011324005914415,4.52239143001761e-05,"230810/77963/30948/105841/100502841/11852/74349/67739/353047/19328/18145/20615/14824/640524/73205/20660/228993/57440/16889/72287/20661/226421/16004/70297/231580/11776/233979/16971/12752/193740/16553/22088/17999/68299/67298/77573/22785/12759/260302/14339/68943/27057/19376/73711/50873/170833/93711/67064",48
"GO:0006493","protein O-linked glycosylation","34/5953","84/28928",0.404761904761905,1.96689944245798,4.51736401973005,2.52320358283606e-05,0.000113964111893282,4.55130743352647e-05,"230145/14345/14423/53625/20446/16168/233733/228875/171212/268880/215494/14537/26433/101351/94192/108150/109785/59048/228368/68304/224143/72297/52463/14348/237500/14426/14425/239559/97884/108760/78754/228366/54218/72050",34
"GO:0060425","lung morphogenesis","31/5953","74/28928",0.418918918918919,2.0356940175519,4.54083993058634,2.54323282119722e-05,0.000114789157064847,4.58425670290573e-05,"71228/64138/21923/252973/20807/14183/329795/26433/16000/77411/26396/21385/13036/12833/24063/21926/207920/98711/15375/13138/20666/22601/24064/237500/93840/12614/12159/16772/18121/16878/14178",31
"GO:0006941","striated muscle contraction","61/5953","181/28928",0.337016574585635,1.63769787831568,4.38076416633508,2.55513450924114e-05,0.000115246475475676,4.60252031807469e-05,"13400/30948/21953/242202/109620/12389/14219/17129/233335/217154/15370/19735/227753/29856/18760/192176/63873/16480/22003/20544/67451/11938/12767/57440/17131/26397/226594/16535/12293/11549/14226/21926/110355/20928/11847/12289/208727/20541/11928/18706/26399/11555/11603/11931/16511/140492/11539/12288/230738/57814/238161/26556/20271/12314/52076/238871/109676/20266/14168/16523/16518",61
"GO:0061900","glial cell activation","27/5953","61/28928",0.442622950819672,2.15088135751915,4.58022197066171,2.55878052079146e-05,0.000115331055584185,4.60589813649658e-05,"13032/20312/319757/15979/14824/11820/11920/20698/21899/16534/13649/142980/21898/21926/16971/72691/66725/217166/19016/24088/27419/12759/12362/11606/24136/16523/229521",27
"GO:0090277","positive regulation of peptide hormone secretion","54/5953","155/28928",0.348387096774194,1.69295177817636,4.40319753218433,2.57020458034475e-05,0.000115765853608474,4.62326237026417e-05,"28146/30878/13447/66259/70456/20909/14672/18795/109305/53357/18754/56708/380714/235442/18760/56508/13649/216856/215999/14609/14661/78896/16438/12494/50790/16443/99571/14756/192185/16971/12289/54393/19084/78894/54126/14682/18640/106347/268860/14061/67389/12288/17886/22063/93759/56455/20866/245049/11307/384783/50873/67623/16878/319613",54
"GO:0014897","striated muscle hypertrophy","46/5953","126/28928",0.365079365079365,1.77406616378563,4.43245068552961,2.61919951044092e-05,0.000117891129312382,4.70813806445241e-05,"100705/18750/242202/381290/30937/11835/16905/67731/19735/216874/19878/110196/230857/227753/108655/16000/14381/20544/16534/11938/14380/14815/19091/74155/17260/28185/18585/17268/11549/11640/17125/13614/19877/12818/11739/19016/66277/19736/11606/16011/238161/17258/93759/18124/12159/21844",46
"GO:0051607","defense response to virus","99/5953","329/28928",0.300911854103343,1.46225064933672,4.29231843966189,2.64155923763048e-05,0.000118815437256128,4.74505152383318e-05,"12043/16168/100502841/108888/15979/20480/27406/19720/80876/23962/14063/16785/66854/52513/57444/107652/83430/58203/12261/54651/66141/230073/213211/104721/66597/319236/23947/74568/228607/68039/22038/14469/56213/66505/23961/114643/18673/13052/100689/67486/70796/142980/28185/19260/24014/14732/22040/11640/66315/14468/58185/17858/76338/237886/66878/21926/11810/20928/67005/27056/15587/12034/234311/27998/69097/74270/72536/53859/20847/71586/14082/246728/68713/22034/230738/67775/12362/100504287/16193/69550/242700/54396/15958/54123/667823/54445/71956/66799/170742/16523/229900/244548/15945/434341/15957/15950/14349/26943/211948",99
"GO:0006661","phosphatidylinositol biosynthetic process","36/5953","91/28928",0.395604395604396,1.92239945507206,4.48597216191112,2.67484846856728e-05,0.000120229731371834,4.8015332286003e-05,"64436/114663/14755/103199/74596/320404/14731/84652/67073/56176/228550/233575/55981/234729/11920/18590/18718/225651/18700/433931/23827/269180/18719/67063/18591/213056/234779/234515/74769/26457/68563/18706/56703/67292/327942/66268",36
"GO:0045933","positive regulation of muscle contraction","26/5953","58/28928",0.448275862068966,2.17835110665732,4.57253667910375,2.73931659505162e-05,0.000122957746268582,4.91048010908815e-05,"19224/16398/20807/433182/13806/14219/11486/114774/19735/13043/20698/29856/19204/63873/19225/18430/16535/11549/12295/13614/114249/11928/16590/268860/12288/16818",26
"GO:0051496","positive regulation of stress fiber assembly","26/5953","58/28928",0.448275862068966,2.17835110665732,4.57253667910375,2.73931659505162e-05,0.000122957746268582,4.91048010908815e-05,"13835/18643/234094/14219/20194/14745/11853/11350/21333/19878/21754/50490/109880/22003/108686/218952/18016/30794/19303/68606/22411/442801/114229/268396/18645/18761",26
"GO:0006779","porphyrin-containing compound biosynthetic process","17/5953","31/28928",0.548387096774194,2.66483150268501,4.72081120215309,2.75776638037736e-05,0.000123445583748438,4.92996254361545e-05,"54198/74104/226139/12892/18174/53328/75712/20741/15288/64602/11306/17025/68066/56199/70383/216792/22276",17
"GO:0033014","tetrapyrrole biosynthetic process","17/5953","31/28928",0.548387096774194,2.66483150268501,4.72081120215309,2.75776638037736e-05,0.000123445583748438,4.92996254361545e-05,"54198/74104/226139/12892/18174/53328/75712/20741/15288/64602/11306/17025/68066/56199/70383/216792/22276",17
"GO:0033688","regulation of osteoblast proliferation","17/5953","31/28928",0.548387096774194,2.66483150268501,4.72081120215309,2.75776638037736e-05,0.000123445583748438,4.92996254361545e-05,"16416/12043/14183/18162/16001/235611/11350/16410/17002/16973/18016/20681/433938/11622/12006/68588/23876",17
"GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","17/5953","31/28928",0.548387096774194,2.66483150268501,4.72081120215309,2.75776638037736e-05,0.000123445583748438,4.92996254361545e-05,"22433/109815/67397/26427/11820/13666/110213/51800/12282/74126/66725/66168/17974/66073/93759/50873/26943",17
"GO:0030278","regulation of ossification","52/5953","148/28928",0.351351351351351,1.70735627278547,4.39152693819249,2.76273660644736e-05,0.000123498308289579,4.93206816785133e-05,"338366/105722/80752/12043/140780/22337/26427/17966/12393/18605/21333/17002/76457/26379/18514/16998/19247/21990/11732/17313/17131/17260/14609/12310/18214/58185/23967/11477/67972/14119/18133/16840/17242/17130/19664/19242/20541/84035/12168/14184/20666/73121/11555/13654/12162/12161/228357/19229/13609/12159/14371/12095",52
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","52/5953","148/28928",0.351351351351351,1.70735627278547,4.39152693819249,2.76273660644736e-05,0.000123498308289579,4.93206816785133e-05,"107995/216080/12389/18817/68077/11799/257632/208836/56085/211770/83945/12234/20698/67819/229615/54354/70620/67121/80280/106052/67313/19260/228775/18049/211949/11600/105171/56459/224619/71816/66725/56424/208727/192656/78246/11796/66412/14184/100737/76273/67245/18952/230738/105193/218294/233805/110957/13205/72330/50873/12151/75141",52
"GO:0016126","sterol biosynthetic process","30/5953","71/28928",0.422535211267606,2.05326702360983,4.52307668478833,2.80070220154891e-05,0.000125023806982098,4.99299097437131e-05,"20788/68603/235623/231070/105787/192156/16987/13595/14164/20787/73166/72017/20655/110196/108079/67815/14381/13360/14380/16889/192663/19302/11816/19317/58520/226144/11307/74754/18166/237636",30
"GO:0070231","T cell apoptotic process","30/5953","71/28928",0.422535211267606,2.05326702360983,4.52307668478833,2.80070220154891e-05,0.000125023806982098,4.99299097437131e-05,"11651/12043/12144/11486/20723/12125/20442/74775/83945/14634/22059/16579/64058/16889/243910/14732/12370/68137/11501/76088/101540/228598/11847/14082/14102/16453/12159/18761/19766/58208",30
